# Data for H2O compton scattering and molecular form factor
# ---------------------------------------------------------
#
# Compton scattering uses the He/2 approach (PDFGetX2): Total = 2*H + O
# Molecular form factor is taken from Wang. et al (SDIC calculations) 
# Wang et al.  J. Chem. Phys. 101, 4842 (1994); https://doi.org/10.1063/1.467407				
#
#	        Compton Scattering of H2O			Molecular form factor
Q (1/A)		H	        O	        total	    FF
6.425000	0.915024	5.875753	7.705800	5.029984
6.450000	0.916084	5.883902	7.716070	4.991443
6.475000	0.917130	5.891973	7.726234	4.953518
6.500000	0.918164	5.899967	7.736295	4.916151
6.525000	0.919184	5.907884	7.746252	4.879342
6.550000	0.920191	5.915725	7.756108	4.843093
6.575000	0.921186	5.923491	7.765863	4.807405
6.600000	0.922167	5.931183	7.775518	4.772251
6.625000	0.923137	5.938802	7.785075	4.737629
6.650000	0.924093	5.946349	7.794535	4.703484
6.675000	0.925038	5.953825	7.803900	4.669874
6.700000	0.925970	5.961230	7.813169	4.636743
6.725000	0.926890	5.968565	7.822345	4.60409
6.750000	0.927798	5.975832	7.831428	4.571888
6.775000	0.928694	5.983030	7.840419	4.540167
6.800000	0.929579	5.990162	7.849320	4.508869
6.825000	0.930453	5.997227	7.858132	4.478025
6.850000	0.931315	6.004227	7.866856	4.447577
6.875000	0.932165	6.011163	7.875494	4.417585
6.900000	0.933005	6.018035	7.884045	4.387961
6.925000	0.933834	6.024844	7.892511	4.358767
6.950000	0.934652	6.031592	7.900895	4.329972
6.975000	0.935459	6.038278	7.909196	4.301579
7.000000	0.936255	6.044905	7.917416	4.273559
7.025000	0.937042	6.051472	7.925555	4.245912
7.050000	0.937818	6.057981	7.933617	4.218641
7.075000	0.938584	6.064432	7.941599	4.191745
7.100000	0.939340	6.070827	7.949506	4.165197
7.125000	0.940086	6.077166	7.957337	4.138998
7.150000	0.940822	6.083450	7.965094	4.113148
7.175000	0.941549	6.089680	7.972777	4.087648
7.200000	0.942266	6.095857	7.980389	4.0625
7.225000	0.942974	6.101982	7.987930	4.037646
7.250000	0.943673	6.108056	7.995402	4.013115
7.275000	0.944363	6.114078	8.002803	3.988908
7.300000	0.945044	6.120052	8.010139	3.965028
7.325000	0.945716	6.125976	8.017407	3.941415
7.350000	0.946379	6.131853	8.024611	3.91813
7.375000	0.947034	6.137682	8.031750	3.895113
7.400000	0.947681	6.143465	8.038827	3.872367
7.425000	0.948319	6.149203	8.045842	3.849891
7.450000	0.948950	6.154897	8.052796	3.827717
7.475000	0.949572	6.160547	8.059691	3.805786
7.500000	0.950187	6.166154	8.066527	3.784098
7.525000	0.950794	6.171720	8.073307	3.762685
7.550000	0.951393	6.177244	8.080030	3.741487
7.575000	0.951985	6.182728	8.086698	3.720535
7.600000	0.952570	6.188173	8.093313	3.699831
7.625000	0.953147	6.193578	8.099872	3.679344
7.650000	0.953717	6.198944	8.106379	3.659076
7.675000	0.954280	6.204272	8.112833	3.639027
7.700000	0.954836	6.209561	8.119234	3.619229
7.725000	0.955385	6.214814	8.125585	3.599622
7.750000	0.955927	6.220029	8.131884	3.580266
7.775000	0.956463	6.225207	8.138132	3.561103
7.800000	0.956991	6.230350	8.144332	3.542164
7.825000	0.957513	6.235456	8.150482	3.523418
7.850000	0.958028	6.240527	8.156583	3.504897
7.875000	0.958536	6.245564	8.162637	3.486601
7.900000	0.959039	6.250566	8.168643	3.468501
7.925000	0.959534	6.255534	8.174602	3.450598
7.950000	0.960023	6.260469	8.180516	3.432892
7.975000	0.960506	6.265371	8.186384	3.415414
8.000000	0.960983	6.270240	8.192206	3.398104
8.025000	0.961454	6.275077	8.197985	3.380993
8.050000	0.961919	6.279882	8.203719	3.364082
8.075000	0.962377	6.284656	8.209410	3.347372
8.100000	0.962830	6.289400	8.215060	3.330831
8.125000	0.963277	6.294113	8.220666	3.314493
8.150000	0.963718	6.298796	8.226232	3.298356
8.175000	0.964153	6.303450	8.231756	3.282361
8.200000	0.964583	6.308075	8.237241	3.266569
8.225000	0.965007	6.312672	8.242686	3.250981
8.250000	0.965426	6.317241	8.248093	3.235536
8.275000	0.965839	6.321781	8.253459	3.220265
8.300000	0.966247	6.326295	8.258789	3.205169
8.325000	0.966650	6.330782	8.264082	3.190248
8.350000	0.967047	6.335243	8.269338	3.175503
8.375000	0.967440	6.339679	8.274558	3.160934
8.400000	0.967827	6.344089	8.279743	3.14651
8.425000	0.968209	6.348474	8.284893	3.132234
8.450000	0.968587	6.352834	8.290007	3.118135
8.475000	0.968959	6.357171	8.295089	3.104213
8.500000	0.969327	6.361484	8.300138	3.090408
8.525000	0.969690	6.365774	8.305154	3.076782
8.550000	0.970049	6.370042	8.310139	3.063305
8.575000	0.970403	6.374287	8.315092	3.049976
8.600000	0.970752	6.378511	8.320015	3.036796
8.625000	0.971097	6.382714	8.324908	3.023766
8.650000	0.971438	6.386895	8.329770	3.010855
8.675000	0.971774	6.391057	8.334605	2.998094
8.700000	0.972106	6.395198	8.339410	2.985483
8.725000	0.972434	6.399320	8.344189	2.973023
8.750000	0.972758	6.403424	8.348941	2.960683
8.775000	0.973078	6.407508	8.353665	2.948465
8.800000	0.973395	6.411575	8.358364	2.936397
8.825000	0.973707	6.415624	8.363038	2.924451
8.850000	0.974015	6.419655	8.367686	2.912627
8.875000	0.974320	6.423669	8.372309	2.900924
8.900000	0.974621	6.427666	8.376908	2.889343
8.925000	0.974918	6.431646	8.381483	2.877885
8.950000	0.975212	6.435609	8.386033	2.866548
8.975000	0.975502	6.439555	8.390559	2.855335
9.000000	0.975788	6.443485	8.395062	2.844214
9.025000	0.976071	6.447398	8.399541	2.833216
9.050000	0.976351	6.451295	8.403996	2.82234
9.075000	0.976627	6.455176	8.408429	2.811558
9.100000	0.976899	6.459041	8.412839	2.800899
9.125000	0.977168	6.462890	8.417226	2.790334
9.150000	0.977434	6.466723	8.421591	2.779862
9.175000	0.977696	6.470541	8.425934	2.769484
9.200000	0.977955	6.474344	8.430255	2.759229
9.225000	0.978211	6.478131	8.434554	2.749068
9.250000	0.978464	6.481904	8.438832	2.738971
9.275000	0.978714	6.485661	8.443088	2.728998
9.300000	0.978960	6.489404	8.447324	2.719089
9.325000	0.979203	6.493132	8.451538	2.709304
9.350000	0.979443	6.496845	8.455732	2.699584
9.375000	0.979681	6.500545	8.459906	2.689927
9.400000	0.979915	6.504230	8.464059	2.680365
9.425000	0.980146	6.507901	8.468193	2.670898
9.450000	0.980374	6.511558	8.472307	2.661495
9.475000	0.980600	6.515202	8.476402	2.652156
9.500000	0.980822	6.518832	8.480477	2.642912
9.525000	0.981042	6.522449	8.484534	2.633732
9.550000	0.981259	6.526053	8.488572	2.624647
9.575000	0.981474	6.529643	8.492590	2.615627
9.600000	0.981685	6.533221	8.496592	2.606641
9.625000	0.981895	6.536786	8.500575	2.59778
9.650000	0.982101	6.540338	8.504540	2.588953
9.675000	0.982305	6.543878	8.508487	2.580221
9.700000	0.982506	6.547405	8.512417	2.571524
9.725000	0.982705	6.550920	8.516330	2.562922
9.750000	0.982901	6.554424	8.520226	2.554384
9.775000	0.983095	6.557915	8.524105	2.545911
9.800000	0.983287	6.561395	8.527968	2.537532
9.825000	0.983476	6.564863	8.531815	2.529188
9.850000	0.983663	6.568320	8.535646	2.520909
9.875000	0.983847	6.571766	8.539461	2.512725
9.900000	0.984030	6.575200	8.543259	2.504575
9.925000	0.984210	6.578624	8.547044	2.496489
9.950000	0.984388	6.582037	8.550813	2.488468
9.975000	0.984564	6.585439	8.554567	2.480542
10.000000	0.984738	6.588830	8.558305	2.47265
10.025000	0.984909	6.592212	8.562031	2.464823
10.050000	0.985079	6.595583	8.565741	2.45706
10.075000	0.985247	6.598944	8.569438	2.449331
10.100000	0.985413	6.602296	8.573121	2.441697
10.125000	0.985577	6.605637	8.576790	2.434098
10.150000	0.985739	6.608969	8.580446	2.426592
10.175000	0.985899	6.612291	8.584088	2.419122
